state;date;primeira_dose;segunda_dose;terceira_dose
Paraíba;17/03/2021;8160;1573;0
Paraíba;18/03/2021;5290;1678;0
Paraíba;19/03/2021;6537;1892;0
Paraíba;20/03/2021;4711;541;0
Paraíba;21/03/2021;4035;327;0
Paraíba;22/03/2021;18038;2242;0
Paraíba;23/03/2021;31320;2284;0
Paraíba;24/03/2021;21525;2338;0
Paraíba;25/03/2021;17642;2367;0
Paraíba;26/03/2021;13391;2981;0
Paraíba;27/03/2021;16044;537;0
Paraíba;28/03/2021;6780;177;0
Paraíba;29/03/2021;15372;3946;0
Paraíba;30/03/2021;14158;4787;0
Paraíba;31/03/2021;9869;3478;0
Paraíba;01/04/2021;2378;1603;0
Paraíba;02/04/2021;460;678;0
Paraíba;03/04/2021;14746;1193;0
Paraíba;04/04/2021;3144;446;0
Paraíba;05/04/2021;7016;6372;0
Paraíba;06/04/2021;12307;9284;0
Paraíba;07/04/2021;9692;10802;0
Paraíba;08/04/2021;8597;9983;0
Paraíba;09/04/2021;6005;7899;0
Paraíba;10/04/2021;5547;2695;0
Paraíba;11/04/2021;136;199;0
Paraíba;12/04/2021;7030;6792;0
Paraíba;13/04/2021;4205;9331;0
Paraíba;14/04/2021;3370;8133;0
Paraíba;15/04/2021;1759;5406;0
Paraíba;16/04/2021;1667;7855;0
Paraíba;17/04/2021;5104;3039;0
Paraíba;18/04/2021;404;712;0
Paraíba;19/04/2021;10470;10065;0
Paraíba;20/04/2021;8863;16658;0
Paraíba;21/04/2021;4201;5740;0
Paraíba;22/04/2021;5357;13244;0
Paraíba;23/04/2021;4014;8878;0
Paraíba;24/04/2021;3020;5171;0
Paraíba;25/04/2021;651;17648;0
Paraíba;26/04/2021;5128;12401;0
Paraíba;27/04/2021;5282;14918;0
Paraíba;28/04/2021;5107;6757;0
Paraíba;29/04/2021;2845;8544;0
Paraíba;30/04/2021;10513;4576;0
Paraíba;01/05/2021;5288;2600;0
Paraíba;02/05/2021;734;688;0
Paraíba;03/05/2021;9834;5268;0
Paraíba;04/05/2021;10056;5386;0
Paraíba;05/05/2021;13309;4713;0
Paraíba;06/05/2021;11498;2652;0
Paraíba;07/05/2021;11305;858;0
Paraíba;08/05/2021;3810;75;0
Paraíba;09/05/2021;202;16;0
Paraíba;10/05/2021;7761;4576;1
Paraíba;11/05/2021;8098;3943;0
Paraíba;12/05/2021;10683;3749;0
Paraíba;13/05/2021;10287;1924;0
Paraíba;14/05/2021;7907;920;0
Paraíba;15/05/2021;2501;294;0
Paraíba;16/05/2021;3741;29;0
Paraíba;17/05/2021;6920;656;0
Paraíba;18/05/2021;11568;715;0
Paraíba;19/05/2021;8350;9695;0
Paraíba;20/05/2021;7279;12877;0
Paraíba;21/05/2021;4966;6761;0
Paraíba;22/05/2021;1970;1869;0
Paraíba;23/05/2021;352;39;0
Paraíba;24/05/2021;4458;2187;0
Paraíba;25/05/2021;4946;3015;0
Paraíba;26/05/2021;5243;2690;0
Paraíba;27/05/2021;6317;1907;0
Paraíba;28/05/2021;11035;1007;0
Paraíba;29/05/2021;3628;87;0
Paraíba;30/05/2021;1962;556;0
Paraíba;31/05/2021;9663;2035;0
Paraíba;01/06/2021;12297;2938;0
Paraíba;02/06/2021;12778;4171;0
Paraíba;03/06/2021;13435;1913;0
Paraíba;04/06/2021;17900;4169;0
Paraíba;05/06/2021;7241;206;0
Paraíba;06/06/2021;476;24;0
Paraíba;07/06/2021;18285;3311;0
Paraíba;08/06/2021;16024;3108;0
Paraíba;09/06/2021;21011;2109;0
Paraíba;10/06/2021;24435;1721;0
Paraíba;11/06/2021;22678;1127;0
Paraíba;12/06/2021;4300;122;0
Paraíba;13/06/2021;1195;37;0
Paraíba;14/06/2021;14343;1026;0
Paraíba;15/06/2021;14269;1002;0
Paraíba;16/06/2021;13587;874;0
Paraíba;17/06/2021;10849;767;0
Paraíba;18/06/2021;8800;565;0
Paraíba;19/06/2021;8188;351;0
Paraíba;20/06/2021;3245;1225;0
Paraíba;21/06/2021;13109;3519;1
Paraíba;22/06/2021;14387;3080;0
Paraíba;23/06/2021;8002;1528;0
Paraíba;24/06/2021;2366;1209;0
Paraíba;25/06/2021;20071;977;0
Paraíba;26/06/2021;13370;1236;0
Paraíba;27/06/2021;1181;859;0
Paraíba;28/06/2021;16476;2117;0
Paraíba;29/06/2021;12846;1834;0
Paraíba;30/06/2021;16027;790;0
Paraíba;01/07/2021;14948;548;0
Paraíba;02/07/2021;19747;939;0
Paraíba;03/07/2021;8539;531;0
Paraíba;04/07/2021;3713;104;0
Paraíba;05/07/2021;26235;1162;0
Paraíba;06/07/2021;21666;1115;0
Paraíba;07/07/2021;14313;1607;0
Paraíba;08/07/2021;11748;1603;0
Paraíba;09/07/2021;11042;1181;0
Paraíba;10/07/2021;4477;1104;0
Paraíba;11/07/2021;223;233;0
Paraíba;12/07/2021;9195;4754;0
Paraíba;13/07/2021;9099;4583;0
Paraíba;14/07/2021;5112;3888;0
Paraíba;15/07/2021;4145;4604;0
Paraíba;16/07/2021;18073;4162;0
Paraíba;17/07/2021;33333;1871;0
Paraíba;18/07/2021;8044;492;0
Paraíba;19/07/2021;34654;7892;0
Paraíba;20/07/2021;26871;7419;0
Paraíba;21/07/2021;24757;5350;0
Paraíba;22/07/2021;20861;5521;0
Paraíba;23/07/2021;12167;6030;0
Paraíba;24/07/2021;2980;3162;0
Paraíba;25/07/2021;412;47;0
Paraíba;26/07/2021;7940;7171;0
Paraíba;27/07/2021;7553;7882;0
Paraíba;28/07/2021;15498;7775;0
Paraíba;29/07/2021;14353;9727;0
Paraíba;30/07/2021;11818;8936;0
Paraíba;31/07/2021;1920;3123;0
Paraíba;01/08/2021;19440;431;0
Paraíba;02/08/2021;18615;10145;0
Paraíba;03/08/2021;24948;12269;1
Paraíba;04/08/2021;14247;14479;0
Paraíba;05/08/2021;6168;5534;0
Paraíba;06/08/2021;27127;8449;0
Paraíba;07/08/2021;7464;4089;0
Paraíba;08/08/2021;11129;744;0
Paraíba;09/08/2021;18903;9789;0
Paraíba;10/08/2021;36048;11423;0
Paraíba;11/08/2021;17808;11861;0
Paraíba;12/08/2021;25340;9210;0
Paraíba;13/08/2021;21129;6833;0
Paraíba;14/08/2021;13069;4909;0
Paraíba;15/08/2021;4350;364;0
Paraíba;16/08/2021;51413;8609;0
Paraíba;17/08/2021;29897;9565;0
Paraíba;18/08/2021;25725;12032;0
Paraíba;19/08/2021;15190;8393;0
Paraíba;20/08/2021;14851;7143;0
Paraíba;21/08/2021;27469;1381;0
Paraíba;22/08/2021;1629;123;2
Paraíba;23/08/2021;25491;8866;0
Paraíba;24/08/2021;28005;11500;0
Paraíba;25/08/2021;18490;15705;0
Paraíba;26/08/2021;12723;14764;0
Paraíba;27/08/2021;22501;10747;0
Paraíba;28/08/2021;2807;5044;0
Paraíba;29/08/2021;278;146;0
Paraíba;30/08/2021;8671;15864;0
Paraíba;31/08/2021;6560;15699;0
Paraíba;01/09/2021;6349;22090;0
Paraíba;02/09/2021;7194;23773;0
Paraíba;03/09/2021;21503;18291;0
Paraíba;04/09/2021;1820;6403;0
Paraíba;05/09/2021;59;100;0
Paraíba;06/09/2021;2444;7773;0
Paraíba;07/09/2021;159;1868;0
Paraíba;08/09/2021;4036;29275;1
Paraíba;09/09/2021;14009;30984;0
Paraíba;10/09/2021;8349;21484;0
Paraíba;11/09/2021;4438;4443;0
Paraíba;12/09/2021;101;152;0
Paraíba;13/09/2021;7071;21218;0
Paraíba;14/09/2021;10623;20349;0
Paraíba;15/09/2021;12024;16821;0
Paraíba;16/09/2021;9567;18306;0
Paraíba;17/09/2021;6043;14504;0
Paraíba;18/09/2021;1709;5471;0
Paraíba;19/09/2021;35;387;0
Paraíba;20/09/2021;4861;18981;0
Paraíba;21/09/2021;10377;20883;0
Paraíba;22/09/2021;11247;19651;0
Paraíba;23/09/2021;8290;18647;0
Paraíba;24/09/2021;7288;12746;0
Paraíba;25/09/2021;16349;32798;1
Paraíba;26/09/2021;390;123;0
Paraíba;27/09/2021;14489;13795;2
Paraíba;28/09/2021;14430;17258;0
Paraíba;29/09/2021;13359;16737;0
Paraíba;30/09/2021;9845;19163;0
Paraíba;01/10/2021;5939;17368;0
Paraíba;02/10/2021;2609;5969;0
Paraíba;03/10/2021;23;121;0
Paraíba;04/10/2021;6630;18250;0
Paraíba;05/10/2021;6428;24187;2
Paraíba;06/10/2021;5990;22847;0
Paraíba;07/10/2021;8117;24843;2
Paraíba;08/10/2021;6611;16392;0
Paraíba;09/10/2021;1722;5230;0
Paraíba;10/10/2021;115;212;0
Paraíba;11/10/2021;892;3426;0
Paraíba;12/10/2021;68;532;0
Paraíba;13/10/2021;3564;19830;0
Paraíba;14/10/2021;3687;48567;0
Paraíba;15/10/2021;3094;33061;0
Paraíba;16/10/2021;865;8719;0
Paraíba;17/10/2021;17;237;0
Paraíba;18/10/2021;2667;32491;6
Paraíba;19/10/2021;2778;31928;1
Paraíba;20/10/2021;8286;29659;0
Paraíba;21/10/2021;17259;23270;1
Paraíba;22/10/2021;13528;18098;0
Paraíba;23/10/2021;3927;9668;0
Paraíba;24/10/2021;182;256;0
Paraíba;25/10/2021;6455;25789;1
Paraíba;26/10/2021;6712;31883;4
Paraíba;27/10/2021;5423;27227;0
Paraíba;28/10/2021;3433;24907;1
Paraíba;29/10/2021;2515;22597;1
Paraíba;30/10/2021;322;2478;1
Paraíba;31/10/2021;17;10;0
Paraíba;01/11/2021;394;1149;0
Paraíba;02/11/2021;15;85;0
Paraíba;03/11/2021;2289;25548;1
Paraíba;04/11/2021;2404;33311;0
Paraíba;05/11/2021;3592;23589;0
Paraíba;06/11/2021;1990;7660;0
Paraíba;07/11/2021;5;43;0
Paraíba;08/11/2021;6461;23651;0
Paraíba;09/11/2021;7025;28492;0
Paraíba;10/11/2021;4675;30464;0
Paraíba;11/11/2021;4829;31159;2
Paraíba;12/11/2021;3254;21268;0
Paraíba;13/11/2021;1453;8783;0
Paraíba;14/11/2021;11;37;0
Paraíba;15/11/2021;25;452;0
Paraíba;16/11/2021;2569;23935;0
Paraíba;17/11/2021;2902;24448;0
Paraíba;18/11/2021;2405;32213;0
Paraíba;19/11/2021;2347;22457;3
Paraíba;20/11/2021;16342;57865;2
Paraíba;21/11/2021;98;157;0
Paraíba;22/11/2021;2561;19487;1
Paraíba;23/11/2021;3317;27485;0
Paraíba;24/11/2021;2818;29798;0
Paraíba;25/11/2021;2620;25848;1
Paraíba;26/11/2021;2797;17167;0
Paraíba;27/11/2021;1634;8773;0
Paraíba;28/11/2021;8;643;0
Paraíba;29/11/2021;2086;16501;2
Paraíba;30/11/2021;2346;20854;0
Paraíba;01/12/2021;2136;17455;0
Paraíba;02/12/2021;1991;17319;0
Paraíba;03/12/2021;1851;11587;2
Paraíba;04/12/2021;773;3946;0
Paraíba;05/12/2021;23;99;0
Paraíba;06/12/2021;1850;12048;0
Paraíba;07/12/2021;2120;14751;0
Paraíba;08/12/2021;726;5544;0
Paraíba;09/12/2021;2350;15784;0
Paraíba;10/12/2021;1537;12230;1
Paraíba;11/12/2021;5260;33287;7
Paraíba;12/12/2021;25;222;0
Paraíba;13/12/2021;1528;16404;2
Paraíba;14/12/2021;1693;17963;0
Paraíba;15/12/2021;1643;22336;4
Paraíba;16/12/2021;1707;23174;4
Paraíba;17/12/2021;1142;15259;2
Paraíba;18/12/2021;679;7071;0
Paraíba;19/12/2021;49;565;0
Paraíba;20/12/2021;1317;19655;2
Paraíba;21/12/2021;1610;24703;2
Paraíba;22/12/2021;2393;36732;1
Paraíba;23/12/2021;882;11201;0
Paraíba;24/12/2021;50;919;0
Paraíba;25/12/2021;13;222;0
Paraíba;26/12/2021;32;254;0
Paraíba;27/12/2021;441;9751;24
Paraíba;28/12/2021;729;14085;0
Paraíba;29/12/2021;1625;32886;0
Paraíba;30/12/2021;271;3721;0
Paraíba;31/12/2021;10;33;0
Pará;09/01/2021;13;0;0
Pará;11/01/2021;0;1;0
Pará;16/01/2021;1;0;0
Pará;17/01/2021;40;13;1
Pará;18/01/2021;47;10;0
Pará;19/01/2021;2995;12;0
Pará;20/01/2021;9173;11;0
Pará;21/01/2021;7587;19;0
Pará;22/01/2021;6896;10;0
Pará;23/01/2021;2073;30;0
Pará;24/01/2021;643;18;0
Pará;25/01/2021;3589;11;0
Pará;26/01/2021;3348;15;0
Pará;27/01/2021;6116;8;0
Pará;28/01/2021;6143;19;0
Pará;29/01/2021;5918;9;0
Pará;30/01/2021;888;20;0
Pará;31/01/2021;389;7;0
Pará;01/02/2021;4806;17;0
Pará;02/02/2021;4182;14;0
Pará;03/02/2021;8024;27;0
Pará;04/02/2021;6394;21;0
Pará;05/02/2021;5915;15;0
Pará;06/02/2021;2117;10;0
Pará;07/02/2021;993;16;0
Pará;08/02/2021;2776;31;0
Pará;09/02/2021;2418;215;0
Pará;10/02/2021;3122;3501;2
Pará;11/02/2021;3293;5599;0
Pará;12/02/2021;3583;4525;0
Pará;13/02/2021;1868;763;0
Pará;14/02/2021;898;221;0
Pará;15/02/2021;3475;3521;0
Pará;16/02/2021;2385;2243;0
Pará;17/02/2021;3246;4341;0
Pará;18/02/2021;2496;5543;0
Pará;19/02/2021;2934;4393;0
Pará;20/02/2021;1006;751;0
Pará;21/02/2021;283;479;0
Pará;22/02/2021;1673;2570;0
Pará;23/02/2021;3271;2781;0
Pará;24/02/2021;1554;4805;0
Pará;25/02/2021;1485;4379;0
Pará;26/02/2021;1483;3323;0
Pará;27/02/2021;1321;676;0
Pará;28/02/2021;803;199;0
Pará;01/03/2021;4756;899;0
Pará;02/03/2021;12178;1871;0
Pará;03/03/2021;10703;1643;0
Pará;04/03/2021;7906;1522;0
Pará;05/03/2021;14935;1734;0
Pará;06/03/2021;18803;649;0
Pará;07/03/2021;10929;156;0
Pará;08/03/2021;16840;1553;0
Pará;09/03/2021;3818;1550;0
Pará;10/03/2021;5064;3483;0
Pará;11/03/2021;4337;2676;0
Pará;12/03/2021;3144;1826;0
Pará;13/03/2021;1360;538;0
Pará;14/03/2021;92;231;0
Pará;15/03/2021;2796;1590;0
Pará;16/03/2021;4695;3181;0
Pará;17/03/2021;2831;958;0
Pará;18/03/2021;2546;1135;0
Pará;19/03/2021;9904;1929;0
Pará;20/03/2021;18954;871;0
Pará;21/03/2021;8256;532;0
Pará;22/03/2021;10193;900;0
Pará;23/03/2021;19267;7972;4
Pará;24/03/2021;36081;2103;0
Pará;25/03/2021;36923;2477;0
Pará;26/03/2021;35328;3117;0
Pará;27/03/2021;22046;2948;0
Pará;28/03/2021;17568;791;0
Pará;29/03/2021;27270;8984;0
Pará;30/03/2021;40362;11466;0
Pará;31/03/2021;31478;11111;0
Pará;01/04/2021;15550;14805;0
Pará;02/04/2021;1592;161;0
Pará;03/04/2021;3628;117;0
Pará;04/04/2021;629;50;0
Pará;05/04/2021;13234;3441;1
Pará;06/04/2021;14090;4185;0
Pará;07/04/2021;12317;2928;0
Pará;08/04/2021;11980;3130;0
Pará;09/04/2021;8870;4276;0
Pará;10/04/2021;3731;1756;0
Pará;11/04/2021;1489;74;0
Pará;12/04/2021;6711;8187;0
Pará;13/04/2021;7955;10161;0
Pará;14/04/2021;5661;7380;0
Pará;15/04/2021;5261;12218;0
Pará;16/04/2021;5728;14797;0
Pará;17/04/2021;3368;3794;0
Pará;18/04/2021;470;217;0
Pará;19/04/2021;5443;18735;0
Pará;20/04/2021;7553;25060;0
Pará;21/04/2021;5483;13909;0
Pará;22/04/2021;7995;21488;0
Pará;23/04/2021;7047;6410;0
Pará;24/04/2021;3620;1928;0
Pará;25/04/2021;1521;667;0
Pará;26/04/2021;7720;7680;0
Pará;27/04/2021;9200;7284;0
Pará;28/04/2021;11233;8079;1
Pará;29/04/2021;9417;7003;0
Pará;30/04/2021;7652;5454;1
Pará;01/05/2021;3384;2256;0
Pará;02/05/2021;376;818;0
Pará;03/05/2021;4277;6067;0
Pará;04/05/2021;5669;5988;0
Pará;05/05/2021;9342;7249;0
Pará;06/05/2021;11886;5591;0
Pará;07/05/2021;11625;4264;0
Pará;08/05/2021;5260;1025;0
Pará;09/05/2021;275;88;0
Pará;10/05/2021;7365;8186;0
Pará;11/05/2021;8448;10531;0
Pará;12/05/2021;10351;5343;0
Pará;13/05/2021;17152;5272;0
Pará;14/05/2021;15959;4506;0
Pará;15/05/2021;9176;1217;0
Pará;16/05/2021;10651;162;0
Pará;17/05/2021;8511;3451;0
Pará;18/05/2021;11933;5390;0
Pará;19/05/2021;14005;6820;0
Pará;20/05/2021;15640;7055;0
Pará;21/05/2021;16064;5841;0
Pará;22/05/2021;7209;2381;0
Pará;23/05/2021;2249;208;0
Pará;24/05/2021;16452;6051;0
Pará;25/05/2021;26349;6641;0
Pará;26/05/2021;24600;6709;0
Pará;27/05/2021;24411;6250;0
Pará;28/05/2021;22653;5752;0
Pará;29/05/2021;14518;874;0
Pará;30/05/2021;1040;141;0
Pará;31/05/2021;15810;5529;0
Pará;01/06/2021;16909;11942;0
Pará;02/06/2021;25007;6319;0
Pará;03/06/2021;9266;1453;0
Pará;04/06/2021;12730;3149;0
Pará;05/06/2021;4574;510;0
Pará;06/06/2021;1334;249;0
Pará;07/06/2021;14780;7959;0
Pará;08/06/2021;16921;5640;0
